Order Id,Order Date,Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub Category,Product Id,cost price,List Price,Quantity,Discount Percent
7784,2023-12-10,Second Class,Corporate,United States,Charlotte,North Carolina,28205,South,Furniture,Tables,FUR-TA-10002533,740,880,10,5
7785,2022-03-03,Second Class,Corporate,United States,Charlotte,North Carolina,28205,South,Office Supplies,Supplies,OFF-SU-10003505,160,190,2,5
7786,2022-07-08,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Labels,OFF-LA-10002762,30,30,2,2
7787,2023-12-18,First Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Binders,OFF-BI-10000279,0,0,1,4
7788,2023-07-18,First Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Fasteners,OFF-FA-10000936,10,10,3,3
7789,2023-10-01,First Class,Consumer,United States,Chicago,Illinois,60653,Central,Furniture,Furnishings,FUR-FU-10004973,20,20,3,2
7790,2022-12-18,First Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Paper,OFF-PA-10000791,30,30,8,3
7791,2023-11-12,Same Day,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Binders,OFF-BI-10001132,0,0,3,4
7792,2023-07-18,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Binders,OFF-BI-10002012,0,0,5,2
7793,2023-06-19,First Class,Corporate,United States,Dallas,Texas,75217,Central,Technology,Accessories,TEC-AC-10001383,30,40,2,2
7794,2022-03-04,Second Class,Corporate,United States,Las Vegas,Nevada,89115,West,Office Supplies,Paper,OFF-PA-10002036,30,30,5,5
7795,2022-12-27,Second Class,Corporate,United States,Las Vegas,Nevada,89115,West,Office Supplies,Paper,OFF-PA-10002377,80,100,2,5
7796,2022-06-10,Standard Class,Consumer,United States,Amarillo,Texas,79109,Central,Technology,Phones,TEC-PH-10000526,280,310,4,2
7797,2022-07-19,Standard Class,Corporate,United States,Middletown,Connecticut,6457,East,Office Supplies,Binders,OFF-BI-10001078,30,30,5,3
7798,2022-09-25,First Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Envelopes,OFF-EN-10004483,50,50,3,5
7799,2022-01-26,First Class,Corporate,United States,New York City,New York,10035,East,Technology,Phones,TEC-PH-10002624,390,470,1,4
7800,2022-02-02,First Class,Corporate,United States,New York City,New York,10035,East,Furniture,Chairs,FUR-CH-10003396,180,210,3,3
7801,2022-02-08,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Storage,OFF-ST-10002756,280,320,3,2
7802,2022-09-10,Second Class,Consumer,United States,Fresno,California,93727,West,Furniture,Furnishings,FUR-FU-10002813,40,40,2,4
7803,2023-11-14,Standard Class,Home Office,United States,Franklin,Tennessee,37064,South,Office Supplies,Labels,OFF-LA-10003714,10,10,4,3
7804,2023-02-27,Standard Class,Home Office,United States,Franklin,Tennessee,37064,South,Office Supplies,Storage,OFF-ST-10003716,590,720,4,4
7805,2022-01-19,Standard Class,Home Office,United States,Franklin,Tennessee,37064,South,Office Supplies,Storage,OFF-ST-10002289,30,30,1,3
7806,2022-05-27,Standard Class,Home Office,United States,Franklin,Tennessee,37064,South,Office Supplies,Art,OFF-AR-10001315,0,0,2,3
7807,2023-02-24,Standard Class,Home Office,United States,Franklin,Tennessee,37064,South,Office Supplies,Binders,OFF-BI-10000042,0,0,2,2
7808,2022-02-09,Standard Class,Consumer,United States,Raleigh,North Carolina,27604,South,Office Supplies,Binders,OFF-BI-10004236,20,30,7,5
7809,2023-05-19,Standard Class,Consumer,United States,Raleigh,North Carolina,27604,South,Office Supplies,Art,OFF-AR-10001955,40,50,3,2
7810,2022-08-30,Standard Class,Consumer,United States,Raleigh,North Carolina,27604,South,Technology,Phones,TEC-PH-10004080,90,110,2,5
7811,2023-12-18,First Class,Consumer,United States,Clinton,Maryland,20735,East,Office Supplies,Paper,OFF-PA-10000791,0,0,1,2
7812,2023-02-14,First Class,Consumer,United States,Clinton,Maryland,20735,East,Office Supplies,Art,OFF-AR-10001770,10,10,3,2
7813,2023-05-04,First Class,Consumer,United States,Clinton,Maryland,20735,East,Furniture,Tables,FUR-TA-10002356,500,550,3,2
7814,2023-05-04,First Class,Consumer,United States,Clinton,Maryland,20735,East,Furniture,Furnishings,FUR-FU-10003274,10,10,6,3
7815,2022-12-21,First Class,Home Office,United States,Los Angeles,California,90049,West,Furniture,Bookcases,FUR-BO-10004834,1220,1500,2,2
7816,2023-08-21,First Class,Home Office,United States,Los Angeles,California,90049,West,Technology,Phones,TEC-PH-10000307,20,20,2,4
7817,2022-09-21,Second Class,Home Office,United States,North Las Vegas,Nevada,89031,West,Office Supplies,Art,OFF-AR-10002240,90,110,3,4
7818,2023-02-22,Second Class,Home Office,United States,North Las Vegas,Nevada,89031,West,Office Supplies,Paper,OFF-PA-10001801,30,40,6,4
7819,2023-11-01,Second Class,Home Office,United States,North Las Vegas,Nevada,89031,West,Office Supplies,Binders,OFF-BI-10001120,3770,4540,3,2
7820,2022-11-30,Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Fasteners,OFF-FA-10000611,10,10,8,3
7821,2022-05-29,Second Class,Home Office,United States,Cranston,Rhode Island,2920,East,Office Supplies,Storage,OFF-ST-10000036,540,590,6,4
7822,2023-06-08,Second Class,Consumer,United States,Jackson,Tennessee,38301,South,Office Supplies,Storage,OFF-ST-10004950,100,110,9,2
7823,2023-07-06,Standard Class,Home Office,United States,Newark,Delaware,19711,East,Office Supplies,Art,OFF-AR-10003770,10,10,3,3
7824,2022-10-20,Standard Class,Home Office,United States,Newark,Delaware,19711,East,Technology,Accessories,TEC-AC-10002800,140,150,3,2
7825,2023-01-18,Standard Class,Corporate,United States,Los Angeles,California,90036,West,Furniture,Chairs,FUR-CH-10002439,190,230,5,3
7826,2023-10-28,Standard Class,Corporate,United States,Rome,New York,13440,East,Furniture,Chairs,FUR-CH-10004218,80,90,1,5
7827,2023-10-08,Standard Class,Corporate,United States,Chicago,Illinois,60610,Central,Technology,Phones,TEC-PH-10004042,410,510,4,2
7828,2023-03-10,Standard Class,Corporate,United States,Chicago,Illinois,60610,Central,Office Supplies,Envelopes,OFF-EN-10001137,10,10,3,3
7829,2023-11-29,Standard Class,Corporate,United States,San Diego,California,92105,West,Furniture,Chairs,FUR-CH-10002017,50,60,3,2
7830,2022-04-24,Standard Class,Corporate,United States,San Diego,California,92105,West,Office Supplies,Art,OFF-AR-10000588,50,60,3,5
7831,2022-02-17,Standard Class,Corporate,United States,San Diego,California,92105,West,Technology,Phones,TEC-PH-10003174,280,310,3,5
7832,2023-05-09,Standard Class,Corporate,United States,San Diego,California,92105,West,Office Supplies,Binders,OFF-BI-10001524,40,50,3,2
7833,2023-02-09,Standard Class,Consumer,United States,Houston,Texas,77036,Central,Technology,Phones,TEC-PH-10001552,20,20,2,2
7834,2023-01-06,Standard Class,Home Office,United States,West Palm Beach,Florida,33407,South,Office Supplies,Art,OFF-AR-10004757,10,10,5,5
7835,2022-11-17,Second Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,Tables,FUR-TA-10002530,210,240,2,3
7836,2022-05-10,Second Class,Consumer,United States,Los Angeles,California,90045,West,Technology,Phones,TEC-PH-10001494,420,480,2,5
7837,2023-08-09,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Furniture,Chairs,FUR-CH-10004289,270,310,4,2
7838,2022-09-29,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Labels,OFF-LA-10002945,10,10,2,4
7839,2023-03-14,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Technology,Accessories,TEC-AC-10002567,140,160,2,3
7840,2023-02-13,Standard Class,Consumer,United States,Des Moines,Iowa,50315,Central,Office Supplies,Envelopes,OFF-EN-10001509,10,10,3,4
7841,2023-07-04,Standard Class,Consumer,United States,Des Moines,Iowa,50315,Central,Furniture,Tables,FUR-TA-10003954,1050,1180,4,5
7842,2022-07-08,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Appliances,OFF-AP-10002892,50,50,2,3
7843,2023-02-23,Second Class,Consumer,United States,Arlington,Virginia,22204,South,Office Supplies,Binders,OFF-BI-10003638,50,60,3,3
7844,2022-06-11,Second Class,Consumer,United States,Arlington,Virginia,22204,South,Office Supplies,Paper,OFF-PA-10001569,60,70,11,5
7845,2022-03-07,Standard Class,Consumer,United States,Pharr,Texas,78577,Central,Furniture,Tables,FUR-TA-10001676,110,120,4,4
7846,2023-06-01,Standard Class,Consumer,United States,Arlington,Virginia,22204,South,Office Supplies,Paper,OFF-PA-10001125,120,150,5,4
7847,2023-10-23,Standard Class,Consumer,United States,Arlington,Virginia,22204,South,Technology,Phones,TEC-PH-10002496,1590,1870,12,5
7848,2022-01-06,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Furniture,Furnishings,FUR-FU-10004053,20,20,2,5
7849,2022-04-27,Standard Class,Consumer,United States,Irving,Texas,75061,Central,Office Supplies,Storage,OFF-ST-10000321,20,20,3,4
7850,2022-02-23,Standard Class,Consumer,United States,Irving,Texas,75061,Central,Office Supplies,Storage,OFF-ST-10002957,10,10,3,5
7851,2022-04-04,Standard Class,Consumer,United States,Irving,Texas,75061,Central,Office Supplies,Labels,OFF-LA-10000973,10,10,2,5
7852,2023-06-01,Standard Class,Corporate,United States,Chicago,Illinois,60653,Central,Office Supplies,Paper,OFF-PA-10000143,10,10,2,4
7853,2022-03-27,Standard Class,Corporate,United States,Chicago,Illinois,60653,Central,Office Supplies,Appliances,OFF-AP-10003287,20,20,2,4
7854,2023-10-30,Standard Class,Home Office,United States,Los Angeles,California,90049,West,Office Supplies,Paper,OFF-PA-10001526,10,10,2,2
7855,2022-03-02,Standard Class,Consumer,United States,Hattiesburg,Mississippi,39401,South,Office Supplies,Appliances,OFF-AP-10004540,270,320,4,4
7856,2023-03-12,Standard Class,Consumer,United States,Hattiesburg,Mississippi,39401,South,Technology,Accessories,TEC-AC-10001266,40,50,4,5
7857,2023-09-25,First Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Binders,OFF-BI-10004233,30,30,2,5
7858,2022-04-27,First Class,Corporate,United States,New York City,New York,10024,East,Technology,Phones,TEC-PH-10003505,390,460,5,2
7859,2023-06-21,First Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Appliances,OFF-AP-10001005,190,240,3,4
7860,2023-04-24,First Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Paper,OFF-PA-10001712,30,40,4,4
7861,2023-08-30,Standard Class,Consumer,United States,Cuyahoga Falls,Ohio,44221,East,Office Supplies,Binders,OFF-BI-10002353,20,20,4,5
7862,2023-06-25,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Technology,Accessories,TEC-AC-10003038,20,20,2,2
7863,2023-12-31,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Storage,OFF-ST-10000934,70,80,2,2
7864,2023-09-27,Second Class,Consumer,United States,Mesa,Arizona,85204,West,Office Supplies,Storage,OFF-ST-10002743,240,270,3,5
7865,2022-11-11,Second Class,Consumer,United States,Mesa,Arizona,85204,West,Office Supplies,Paper,OFF-PA-10001846,20,20,4,2
7866,2022-05-17,Second Class,Consumer,United States,Mesa,Arizona,85204,West,Furniture,Chairs,FUR-CH-10004287,370,440,2,5
7867,2022-02-02,Second Class,Consumer,United States,Mesa,Arizona,85204,West,Furniture,Bookcases,FUR-BO-10001608,110,130,6,3
7868,2022-11-21,Second Class,Home Office,United States,Salt Lake City,Utah,84106,West,Office Supplies,Paper,OFF-PA-10000357,140,170,3,5
7869,2023-01-31,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Paper,OFF-PA-10000575,10,10,2,5
7870,2023-04-05,Standard Class,Consumer,United States,Jacksonville,North Carolina,28540,South,Technology,Accessories,TEC-AC-10002167,20,20,2,3
7871,2023-07-22,Standard Class,Corporate,United States,Lakewood,Ohio,44107,East,Office Supplies,Envelopes,OFF-EN-10004459,20,20,4,5
7872,2023-04-10,Standard Class,Home Office,United States,Lake Forest,California,92630,West,Office Supplies,Labels,OFF-LA-10002271,10,10,2,3
7873,2023-11-28,Standard Class,Home Office,United States,Lake Forest,California,92630,West,Furniture,Chairs,FUR-CH-10004063,780,920,4,2
7874,2022-08-12,Standard Class,Home Office,United States,Lake Forest,California,92630,West,Office Supplies,Paper,OFF-PA-10004610,10,10,2,5
7875,2023-08-02,Standard Class,Home Office,United States,Lake Forest,California,92630,West,Office Supplies,Paper,OFF-PA-10001878,80,100,2,3
7876,2022-08-17,Standard Class,Corporate,United States,Portland,Oregon,97206,West,Office Supplies,Paper,OFF-PA-10002036,30,30,6,3
7877,2022-07-09,Standard Class,Corporate,United States,Portland,Oregon,97206,West,Office Supplies,Appliances,OFF-AP-10003278,10,10,1,3
7878,2022-05-12,Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,Office Supplies,Labels,OFF-LA-10001641,10,10,2,2
7879,2022-12-26,Second Class,Home Office,United States,Aurora,Illinois,60505,Central,Furniture,Furnishings,FUR-FU-10003806,190,240,4,4
7880,2022-06-26,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Tables,FUR-TA-10003392,300,340,2,4
7881,2023-01-22,Second Class,Consumer,United States,Thornton,Colorado,80229,West,Office Supplies,Art,OFF-AR-10003856,10,10,6,5
7882,2023-10-20,Second Class,Consumer,United States,Thornton,Colorado,80229,West,Technology,Accessories,TEC-AC-10002006,70,80,6,2
7883,2023-03-22,Second Class,Consumer,United States,Thornton,Colorado,80229,West,Technology,Accessories,TEC-AC-10002006,90,100,8,5
7884,2022-11-19,Second Class,Consumer,United States,Thornton,Colorado,80229,West,Office Supplies,Paper,OFF-PA-10002246,10,10,2,2
7885,2022-04-03,Second Class,Consumer,United States,Thornton,Colorado,80229,West,Office Supplies,Supplies,OFF-SU-10004782,50,50,7,2
7886,2023-08-20,Second Class,Consumer,United States,Thornton,Colorado,80229,West,Furniture,Furnishings,FUR-FU-10004351,20,20,3,3
7887,2022-04-25,Second Class,Consumer,United States,Thornton,Colorado,80229,West,Furniture,Furnishings,FUR-FU-10004270,20,20,5,5
7888,2023-04-14,Second Class,Consumer,United States,Thornton,Colorado,80229,West,Furniture,Furnishings,FUR-FU-10004053,20,20,1,3
7889,2022-01-07,Standard Class,Consumer,United States,Davis,California,95616,West,Office Supplies,Paper,OFF-PA-10000019,30,30,5,5
7890,2023-10-29,Standard Class,Consumer,United States,Fayetteville,Arkansas,72701,South,Office Supplies,Art,OFF-AR-10003811,20,20,9,2
7891,2022-01-23,Standard Class,Consumer,United States,Fayetteville,Arkansas,72701,South,Technology,Accessories,TEC-AC-10001838,350,400,2,5
7892,2022-07-17,Standard Class,Consumer,United States,Fayetteville,Arkansas,72701,South,Furniture,Furnishings,FUR-FU-10003553,300,340,5,5
7893,2023-01-12,Standard Class,Consumer,United States,Fayetteville,Arkansas,72701,South,Office Supplies,Paper,OFF-PA-10003302,90,110,3,3
7894,2022-07-13,Standard Class,Home Office,United States,New York City,New York,10011,East,Office Supplies,Binders,OFF-BI-10002412,10,10,3,5
7895,2023-10-14,Standard Class,Home Office,United States,Wheeling,West Virginia,26003,East,Office Supplies,Binders,OFF-BI-10002852,70,80,5,4
7896,2022-08-13,Standard Class,Home Office,United States,Wheeling,West Virginia,26003,East,Office Supplies,Binders,OFF-BI-10000145,10,10,2,3
7897,2022-07-27,Standard Class,Home Office,United States,Wheeling,West Virginia,26003,East,Office Supplies,Paper,OFF-PA-10001970,380,450,8,5
7898,2022-05-22,Standard Class,Consumer,United States,Memphis,Tennessee,38109,South,Office Supplies,Appliances,OFF-AP-10001563,230,270,7,3
7899,2023-03-18,Standard Class,Consumer,United States,Memphis,Tennessee,38109,South,Office Supplies,Binders,OFF-BI-10001359,1370,1610,6,5
7900,2022-10-02,Standard Class,Consumer,United States,Memphis,Tennessee,38109,South,Office Supplies,Fasteners,OFF-FA-10003495,20,20,5,2
7901,2022-09-15,Standard Class,Consumer,United States,Memphis,Tennessee,38109,South,Technology,Accessories,TEC-AC-10003709,0,0,2,4
7902,2022-12-04,Standard Class,Consumer,United States,Memphis,Tennessee,38109,South,Furniture,Furnishings,FUR-FU-10003268,30,30,1,5
7903,2023-11-09,Standard Class,Consumer,United States,Memphis,Tennessee,38109,South,Office Supplies,Envelopes,OFF-EN-10003845,10,10,5,3
7904,2022-12-09,Standard Class,Consumer,United States,Memphis,Tennessee,38109,South,Furniture,Chairs,FUR-CH-10002073,350,420,2,4
7905,2023-07-02,Standard Class,Consumer,United States,Houston,Texas,77036,Central,Office Supplies,Paper,OFF-PA-10001357,70,80,2,5
7906,2023-08-10,Standard Class,Home Office,United States,Dallas,Texas,75217,Central,Office Supplies,Envelopes,OFF-EN-10001415,0,0,1,5
7907,2023-03-16,Standard Class,Home Office,United States,Dallas,Texas,75217,Central,Office Supplies,Binders,OFF-BI-10002813,0,0,10,2
7908,2022-02-28,First Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Appliances,OFF-AP-10003849,680,720,2,2
7909,2022-04-12,Standard Class,Consumer,United States,Morgan Hill,California,95037,West,Furniture,Tables,FUR-TA-10004147,220,270,3,3
7910,2023-12-11,Standard Class,Consumer,United States,Morgan Hill,California,95037,West,Office Supplies,Art,OFF-AR-10001662,20,20,8,4
7911,2022-04-14,Standard Class,Consumer,United States,Morgan Hill,California,95037,West,Office Supplies,Storage,OFF-ST-10001558,50,50,3,4
7912,2023-12-12,Standard Class,Consumer,United States,Morgan Hill,California,95037,West,Furniture,Bookcases,FUR-BO-10001337,180,210,2,5
7913,2023-03-16,Second Class,Consumer,United States,Saint Charles,Illinois,60174,Central,Furniture,Furnishings,FUR-FU-10001602,30,30,2,5
